CONSÓRCIO/EMPRESA	SERVIÇO	LINHA	INTEGRAÇÃO	CIRCULARDENOMINAÇÃO		EXTENSÃO	TARIFA	PEDÁGIO	INTEGRAÇÃO	+ PEDÁGIO
INTERNORTE	COMUM	096	208	-	Integração com LINHA 8 DIAMANTE DA CPTM-GUARULHOS (HAROLDO VELOSO) - LINHA 8 DIAMANTE DA CP	41.789	6,15	-	2,12	8,27
INTERNORTE	COMUM	096	209	-	Integração com LINHA 9 ESMERALDA DA CPTM-GUARULHOS (HAROLDO VELOSO) - LINHA 9 ESMERALDA D	41.789	6,15	-	2,12	8,27
INTERNORTE	COMUM	096	210	-	Integração com LINHA 10 TURQUESA DA CPTM-GUARULHOS (HAROLDO VELOSO) - LINHA 1- TURQUESA DA	41.789	6,15	-	2,12	8,27
INTERNORTE	COMUM	096	211	-	Integração com LINHA 11 CORAL DA CPTM-GUARULHOS (HAROLDO VELOSO) - LINHA 11 CORAL DA CPTM	41.789	6,15	-	2,12	8,27
INTERNORTE	COMUM	096	212	-	Integração com LINHA 12 SAFIRA DA CPTM-GUARULHOS (HAROLDO VELOSO) - LINHA 12 SAFIRA DA CPTM	41.789	6,15	-	2,12	8,27
INTERNORTE	COMUM	096	215	-	Integração com LINHA 15 PRATA DO METRO-GUARULHOS (HAROLDO VELOSO) - LINHA 15 PRATA DO METR	41.789	6,15	-	2,12	8,27
INTERNORTE	COMUM	097	-	-	GUARULHOS (JARDIM SAO PAULO)- SAO PAULO (METRO BRAS) via GUARULHOS (PHILLIPS)	25.539	5,20	-	-	5,20
INTERNORTE	COMUM	097	201	-	Integração com LINHA 1 AZUL DO METRO-GUARULHOS (JARDIM SAO PAULO) - LINHA 1 AZUL DO METRO	25.539	5,20	-	2,12	7,32
INTERNORTE	COMUM	097	202	-	Integração com LINHA 2 VERDE DO METRO-GUARULHOS (JARDIM SAO PAULO) - LINHA 2 VERDE DO METRO	25.539	5,20	-	2,12	7,32
INTERNORTE	COMUM	097	203	-	Integração com LINHA 3 VERMELHA DO METRO-GUARULHOS (JARDIM SAO PAULO) - LINHA 3 VERMELHA D	25.539	5,20	-	2,12	7,32
INTERNORTE	COMUM	097	204	-	Integração com LINHA 4 AMARELA DO METRO-GUARULHOS (JARDIM SAO PAULO) - LINHA 4 AMARELA DO M	25.539	5,20	-	2,12	7,32
INTERNORTE	COMUM	097	205	-	Integração com LINHA 5 LILAS DO METRO-GUARULHOS (JARDIM SAO PAULO) - LINHA 5 LILAS DO METRO	25.539	5,20	-	2,12	7,32
INTERNORTE	COMUM	097	207	-	Integração com LINHA 7 RUBI DA CPTM-GUARULHOS (JARDIM SAO PAULO) - LINHA 7 RUBI DA CPTM	25.539	5,20	-	2,12	7,32
INTERNORTE	COMUM	097	208	-	Integração com LINHA 8 DIAMANTE DA CPTM-GUARULHOS (JARDIM SAO PAULO) - LINHA 8 DIAMANTE DA C	25.539	5,20	-	2,12	7,32
INTERNORTE	COMUM	097	209	-	Integração com LINHA 9 ESMERALDA DA CPTM-GUARULHOS (JARDIM SAO PAULO) - LINHA 9 ESMERALDA D	25.539	5,20	-	2,12	7,32
INTERNORTE	COMUM	097	210	-	Integração com LINHA 10 TURQUESA DA CPTM-GUARULHOS (JARDIM SAO PAULO) - LINHA 1- TURQUESA D	25.539	5,20	-	2,12	7,32
INTERNORTE	COMUM	097	211	-	Integração com LINHA 11 CORAL DA CPTM-GUARULHOS (JARDIM SAO PAULO) - LINHA 11 CORAL DA CPTM	25.539	5,20	-	2,12	7,32
INTERNORTE	COMUM	097	212	-	Integração com LINHA 12 SAFIRA DA CPTM-GUARULHOS (JARDIM SAO PAULO) - LINHA 12 SAFIRA DA CPTM	25.539	5,20	-	2,12	7,32
INTERNORTE	COMUM	097	215	-	Integração com LINHA 15 PRATA DO METRO-GUARULHOS (JARDIM SAO PAULO) - LINHA 15 PRATA DO METR	25.539	5,20	-	2,12	7,32
INTERNORTE	COMUM	097	301	-	Integração com Linha 094-GUARULHOS (COCAIA) - SAO PAULO (METRO BRAS)	24.807	5,20	-	-	5,20
INTERNORTE	COMUM	097	302	-	Integração com LINHA 802 - SÃO PAULO - GUARULHOS (PARADAS PE.CELESTINO, ANT. DE SOUZA, JOSE C	25.539	5,20	-	-	5,20
INTERNORTE	COMUM	100	-	-	GUARULHOS (PARQUE PRIMAVERA)- SAO PAULO (PENHA)	20.597	4,35	-	-	4,35
INTERNORTE	COMUM	100	201	-	Integração com LINHA 1 AZUL DO METRO-GUARULHOS (PARQUE PRIMAVERA) - LINHA 1 AZUL DO METRO	20.597	4,35	-	2,12	6,47
INTERNORTE	COMUM	100	202	-	Integração com LINHA 2 VERDE DO METRO-GUARULHOS (PARQUE PRIMAVERA) - LINHA 2 VERDE DO METR	20.597	4,35	-	2,12	6,47
INTERNORTE	COMUM	100	203	-	Integração com LINHA 3 VERMELHA DO METRO-GUARULHOS (PARQUE PRIMAVERA) - LINHA 3 VERMELHA D	20.597	4,35	-	2,12	6,47
INTERNORTE	COMUM	100	204	-	Integração com LINHA 4 AMARELA DO METRO-GUARULHOS (PARQUE PRIMAVERA) - LINHA 4 AMARELA DO	20.597	4,35	-	2,12	6,47
INTERNORTE	COMUM	100	205	-	Integração com LINHA 5 LILAS DO METRO-GUARULHOS (PARQUE PRIMAVERA) - LINHA 5 LILAS DO METRO	20.597	4,35	-	2,12	6,47
INTERNORTE	COMUM	100	207	-	Integração com LINHA 7 RUBI DA CPTM-GUARULHOS (PARQUE PRIMAVERA) - LINHA 7 RUBI DA CPTM	20.597	4,35	-	2,12	6,47
INTERNORTE	COMUM	100	208	-	Integração com LINHA 8 DIAMANTE DA CPTM-GUARULHOS (PARQUE PRIMAVERA) - LINHA 8 DIAMANTE DA C	20.597	4,35	-	2,12	6,47
INTERNORTE	COMUM	100	209	-	Integração com LINHA 9 ESMERALDA DA CPTM-GUARULHOS (PARQUE PRIMAVERA) - LINHA 9 ESMERALDA	20.597	4,35	-	2,12	6,47
INTERNORTE	COMUM	100	210	-	Integração com LINHA 10 TURQUESA DA CPTM-GUARULHOS (PARQUE PRIMAVERA) - LINHA 1- TURQUESA	20.597	4,35	-	2,12	6,47
INTERNORTE	COMUM	100	211	-	Integração com LINHA 11 CORAL DA CPTM-GUARULHOS (PARQUE PRIMAVERA) - LINHA 11 CORAL DA CPTM	20.597	4,35	-	2,12	6,47
INTERNORTE	COMUM	100	212	-	Integração com LINHA 12 SAFIRA DA CPTM-GUARULHOS (PARQUE PRIMAVERA) - LINHA 12 SAFIRA DA CPT	20.597	4,35	-	2,12	6,47
										
(*)A tarifa+pedágio:valor pago pelo usuário										
(1)O usuário c/ origem no Metrô ou SPTRANS, paga o complemento no Ônibus Interm.										
(2)Legenda p/ integ.tarifárias: 201 a 215: Trilhos; 300-399:Ônibus Interm.; 400-499:Ônibus Munic.; 500-699:Ônibus Cor. ABD										
										
										
										
										
										
RELATÓRIO TARIFÁRIO - RMSP										
										
Data da Vigência:	09.01.2016									
Data da Atualização:	14.03.2016									
			SEÇÃO/					PARCELA	PARCELA	TARIFA
CONSÓRCIO/EMPRESA	SERVIÇO	LINHA	INTEGRAÇÃO	CIRCULARDENOMINAÇÃO		EXTENSÃO	TARIFA	PEDÁGIO	INTEGRAÇÃO	+ PEDÁGIO
			-2						TRILHOS	+ TRILHOS
INTERNORTE	COMUM	100	215	-	Integração com LINHA 15 PRATA DO METRO-GUARULHOS (PARQUE PRIMAVERA) - LINHA 15 PRATA DO MET	20.597	4,35	-	2,12	6,47
INTERNORTE	COMUM	100	301	-	Integração com Linha 011-GUARULHOS (PARQUE PRIMAVERA) - SAO PAULO (METRO ARMENIA)	29.523	5,20	-	-	5,20
INTERNORTE	COMUM	100	302	-	Integração com Linha 011PR1-GUARULHOS (PARQUE PRIMAVERA) - SAO PAULO (METRO ARMENIA)	29.523	5,20	-	-	5,20
INTERNORTE	COMUM	100BI1	-	-	GUARULHOS (JARDIM DOS EUCALIPTOS)- SAO PAULO (PENHA)	18.218	4,40	-	-	4,40
INTERNORTE	COMUM	100BI1	201	-	Integração com LINHA 1 AZUL DO METRO-GUARULHOS (JARDIM DOS EUCALIPTOS) - LINHA 1 AZUL DO MET	18.218	4,40	-	2,12	6,52
INTERNORTE	COMUM	100BI1	202	-	Integração com LINHA 2 VERDE DO METRO-GUARULHOS (JARDIM DOS EUCALIPTOS) - LINHA 2 VERDE DO	18.218	4,40	-	2,12	6,52
INTERNORTE	COMUM	100BI1	203	-	Integração com LINHA 3 VERMELHA DO METRO-GUARULHOS (JARDIM DOS EUCALIPTOS) - LINHA 3 VERME	18.218	4,40	-	2,12	6,52
INTERNORTE	COMUM	100BI1	204	-	Integração com LINHA 4 AMARELA DO METRO-GUARULHOS (JARDIM DOS EUCALIPTOS) - LINHA 4 AMARELA	18.218	4,40	-	2,12	6,52
INTERNORTE	COMUM	100BI1	205	-	Integração com LINHA 5 LILAS DO METRO-GUARULHOS (JARDIM DOS EUCALIPTOS) - LINHA 5 LILAS DO MET	18.218	4,40	-	2,12	6,52
INTERNORTE	COMUM	100BI1	207	-	Integração com LINHA 7 RUBI DA CPTM-GUARULHOS (JARDIM DOS EUCALIPTOS) - LINHA 7 RUBI DA CPTM	18.218	4,40	-	2,12	6,52
INTERNORTE	COMUM	100BI1	208	-	Integração com LINHA 8 DIAMANTE DA CPTM-GUARULHOS (JARDIM DOS EUCALIPTOS) - LINHA 8 DIAMANTE	18.218	4,40	-	2,12	6,52
INTERNORTE	COMUM	100BI1	209	-	Integração com LINHA 9 ESMERALDA DA CPTM-GUARULHOS (JARDIM DOS EUCALIPTOS) - LINHA 9 ESMERA	18.218	4,40	-	2,12	6,52
INTERNORTE	COMUM	100BI1	210	-	Integração com LINHA 10 TURQUESA DA CPTM-GUARULHOS (JARDIM DOS EUCALIPTOS) - LINHA 1- TURQU	18.218	4,40	-	2,12	6,52
INTERNORTE	COMUM	100BI1	211	-	Integração com LINHA 11 CORAL DA CPTM-GUARULHOS (JARDIM DOS EUCALIPTOS) - LINHA 11 CORAL DA	18.218	4,40	-	2,12	6,52
INTERNORTE	COMUM	100BI1	212	-	Integração com LINHA 12 SAFIRA DA CPTM-GUARULHOS (JARDIM DOS EUCALIPTOS) - LINHA 12 SAFIRA DA	18.218	4,40	-	2,12	6,52
INTERNORTE	COMUM	100BI1	215	-	Integração com LINHA 15 PRATA DO METRO-GUARULHOS (JARDIM DOS EUCALIPTOS) - LINHA 15 PRATA DO	18.218	4,40	-	2,12	6,52
INTERNORTE	COMUM	100BI1	301	-	Integração com Linha 011-GUARULHOS (JARDIM DOS EUCALIPTOS) - SAO PAULO (METRO ARMENIA)	27.089	5,20	-	-	5,20
INTERNORTE	COMUM	100BI1	302	-	Integração com Linha 011PR1-GUARULHOS (JARDIM DOS EUCALIPTOS) - SAO PAULO (METRO ARMENIA)	27.089	5,20	-	-	5,20
INTERNORTE	COMUM	103	-	-	GUARULHOS (PARQUE CONTINENTAL)- SAO PAULO (METRO PARADA INGLESA) via GUARULHOS (JARDIM	13.178	4,10	-	-	4,10
INTERNORTE	COMUM	103	201	-	Integração com LINHA 1 AZUL DO METRO-GUARULHOS (PARQUE CONTINENTAL) - LINHA 1 AZUL DO METRO	13.178	4,10	-	2,12	6,22
INTERNORTE	COMUM	103	202	-	Integração com LINHA 2 VERDE DO METRO-GUARULHOS (PARQUE CONTINENTAL) - LINHA 2 VERDE DO ME	13.178	4,10	-	2,12	6,22
INTERNORTE	COMUM	103	203	-	Integração com LINHA 3 VERMELHA DO METRO-GUARULHOS (PARQUE CONTINENTAL) - LINHA 3 VERMELH	13.178	4,10	-	2,12	6,22
INTERNORTE	COMUM	103	204	-	Integração com LINHA 4 AMARELA DO METRO-GUARULHOS (PARQUE CONTINENTAL) - LINHA 4 AMARELA D	13.178	4,10	-	2,12	6,22
INTERNORTE	COMUM	103	205	-	Integração com LINHA 5 LILAS DO METRO-GUARULHOS (PARQUE CONTINENTAL) - LINHA 5 LILAS DO METR	13.178	4,10	-	2,12	6,22
INTERNORTE	COMUM	103	207	-	Integração com LINHA 7 RUBI DA CPTM-GUARULHOS (PARQUE CONTINENTAL) - LINHA 7 RUBI DA CPTM	13.178	4,10	-	2,12	6,22
INTERNORTE	COMUM	103	208	-	Integração com LINHA 8 DIAMANTE DA CPTM-GUARULHOS (PARQUE CONTINENTAL) - LINHA 8 DIAMANTE D	13.178	4,10	-	2,12	6,22
INTERNORTE	COMUM	103	209	-	Integração com LINHA 9 ESMERALDA DA CPTM-GUARULHOS (PARQUE CONTINENTAL) - LINHA 9 ESMERALD	13.178	4,10	-	2,12	6,22
INTERNORTE	COMUM	103	210	-	Integração com LINHA 10 TURQUESA DA CPTM-GUARULHOS (PARQUE CONTINENTAL) - LINHA 1- TURQUES	13.178	4,10	-	2,12	6,22
INTERNORTE	COMUM	103	211	-	Integração com LINHA 11 CORAL DA CPTM-GUARULHOS (PARQUE CONTINENTAL) - LINHA 11 CORAL DA CP	13.178	4,10	-	2,12	6,22
INTERNORTE	COMUM	103	212	-	Integração com LINHA 12 SAFIRA DA CPTM-GUARULHOS (PARQUE CONTINENTAL) - LINHA 12 SAFIRA DA CP	13.178	4,10	-	2,12	6,22
INTERNORTE	COMUM	103	215	-	Integração com LINHA 15 PRATA DO METRO-GUARULHOS (PARQUE CONTINENTAL) - LINHA 15 PRATA DO M	13.178	4,10	-	2,12	6,22
INTERNORTE	COMUM	103	301	-	Integração com Linha 500-GUARULHOS (PARQUE CONTINENTAL) - SAO PAULO (TERMINAL RODOVIARIO TIE	18.101	4,40	-	-	4,40
INTERNORTE	COMUM	103	302	-	Integração com Linha 500DV1-GUARULHOS (PARQUE CONTINENTAL) - SAO PAULO (TERMINAL RODOVIARIO	17.751	4,40	-	-	4,40
INTERNORTE	COMUM	104	-	-	GUARULHOS (BOM CLIMA)- SAO PAULO (METRO TUCURUVI)	16.126	4,10	-	-	4,10
INTERNORTE	COMUM	104	201	-	Integração com LINHA 1 AZUL DO METRO-GUARULHOS (BOM CLIMA) - LINHA 1 AZUL DO METRO	16.126	4,10	-	2,12	6,22
INTERNORTE	COMUM	104	202	-	Integração com LINHA 2 VERDE DO METRO-GUARULHOS (BOM CLIMA) - LINHA 2 VERDE DO METRO	16.126	4,10	-	2,12	6,22
INTERNORTE	COMUM	104	203	-	Integração com LINHA 3 VERMELHA DO METRO-GUARULHOS (BOM CLIMA) - LINHA 3 VERMELHA DO METRO	16.126	4,10	-	2,12	6,22
INTERNORTE	COMUM	104	204	-	Integração com LINHA 4 AMARELA DO METRO-GUARULHOS (BOM CLIMA) - LINHA 4 AMARELA DO METRO	16.126	4,10	-	2,12	6,22
INTERNORTE	COMUM	104	205	-	Integração com LINHA 5 LILAS DO METRO-GUARULHOS (BOM CLIMA) - LINHA 5 LILAS DO METRO	16.126	4,10	-	2,12	6,22
										
(*)A tarifa+pedágio:valor pago pelo usuário										
(1)O usuário c/ origem no Metrô ou SPTRANS, paga o complemento no Ônibus Interm.										
(2)Legenda p/ integ.tarifárias: 201 a 215: Trilhos; 300-399:Ônibus Interm.; 400-499:Ônibus Munic.; 500-699:Ônibus Cor. ABD										
										
										
										
										
										
RELATÓRIO TARIFÁRIO - RMSP										
										
Data da Vigência:	09.01.2016									
Data da Atualização:	14.03.2016									
			SEÇÃO/					PARCELA	PARCELA	TARIFA
CONSÓRCIO/EMPRESA	SERVIÇO	LINHA	INTEGRAÇÃO	CIRCULARDENOMINAÇÃO		EXTENSÃO	TARIFA	PEDÁGIO	INTEGRAÇÃO	+ PEDÁGIO
			-2						TRILHOS	+ TRILHOS
INTERNORTE	COMUM	104	207	-	Integração com LINHA 7 RUBI DA CPTM-GUARULHOS (BOM CLIMA) - LINHA 7 RUBI DA CPTM	16.126	4,10	-	2,12	6,22
INTERNORTE	COMUM	104	208	-	Integração com LINHA 8 DIAMANTE DA CPTM-GUARULHOS (BOM CLIMA) - LINHA 8 DIAMANTE DA CPTM	16.126	4,10	-	2,12	6,22
INTERNORTE	COMUM	104	209	-	Integração com LINHA 9 ESMERALDA DA CPTM-GUARULHOS (BOM CLIMA) - LINHA 9 ESMERALDA DA CPTM	16.126	4,10	-	2,12	6,22
INTERNORTE	COMUM	104	210	-	Integração com LINHA 10 TURQUESA DA CPTM-GUARULHOS (BOM CLIMA) - LINHA 1- TURQUESA DA CPTM	16.126	4,10	-	2,12	6,22
INTERNORTE	COMUM	104	211	-	Integração com LINHA 11 CORAL DA CPTM-GUARULHOS (BOM CLIMA) - LINHA 11 CORAL DA CPTM	16.126	4,10	-	2,12	6,22
INTERNORTE	COMUM	104	212	-	Integração com LINHA 12 SAFIRA DA CPTM-GUARULHOS (BOM CLIMA) - LINHA 12 SAFIRA DA CPTM	16.126	4,10	-	2,12	6,22
INTERNORTE	COMUM	104	215	-	Integração com LINHA 15 PRATA DO METRO-GUARULHOS (BOM CLIMA) - LINHA 15 PRATA DO METRO	16.126	4,10	-	2,12	6,22
INTERNORTE	COMUM	104	301	-	Integração com Linha 500-GUARULHOS (BOM CLIMA) - SAO PAULO (TERMINAL RODOVIARIO TIETE)	22.110	4,80	-	-	4,80
INTERNORTE	COMUM	104	302	-	Integração com Linha 500DV1-GUARULHOS (BOM CLIMA) - SAO PAULO (TERMINAL RODOVIARIO TIETE)	21.760	4,80	-	-	4,80
INTERNORTE	COMUM	104	303	-	Integração com Linha 573-SAO PAULO (METRO TUCURUVI) - SAO PAULO (METRO CARRAO) - VIA GAURULH	22.479	4,40	-	-	4,40
INTERNORTE	COMUM	105	-	-	GUARULHOS (JARDIM MOREIRA)- SAO PAULO (METRO PARADA INGLESA) via GUARULHOS (VILA ROSALIA	13.710	4,10	-	-	4,10
INTERNORTE	COMUM	105	201	-	Integração com LINHA 1 AZUL DO METRO-GUARULHOS (JARDIM MOREIRA) - LINHA 1 AZUL DO METRO	13.710	4,10	-	2,12	6,22
INTERNORTE	COMUM	105	202	-	Integração com LINHA 2 VERDE DO METRO-GUARULHOS (JARDIM MOREIRA) - LINHA 2 VERDE DO METRO	13.710	4,10	-	2,12	6,22
INTERNORTE	COMUM	105	203	-	Integração com LINHA 3 VERMELHA DO METRO-GUARULHOS (JARDIM MOREIRA) - LINHA 3 VERMELHA DO	13.710	4,10	-	2,12	6,22
INTERNORTE	COMUM	105	204	-	Integração com LINHA 4 AMARELA DO METRO-GUARULHOS (JARDIM MOREIRA) - LINHA 4 AMARELA DO ME	13.710	4,10	-	2,12	6,22
INTERNORTE	COMUM	105	205	-	Integração com LINHA 5 LILAS DO METRO-GUARULHOS (JARDIM MOREIRA) - LINHA 5 LILAS DO METRO	13.710	4,10	-	2,12	6,22
INTERNORTE	COMUM	105	207	-	Integração com LINHA 7 RUBI DA CPTM-GUARULHOS (JARDIM MOREIRA) - LINHA 7 RUBI DA CPTM	13.710	4,10	-	2,12	6,22
INTERNORTE	COMUM	105	208	-	Integração com LINHA 8 DIAMANTE DA CPTM-GUARULHOS (JARDIM MOREIRA) - LINHA 8 DIAMANTE DA CPT	13.710	4,10	-	2,12	6,22
INTERNORTE	COMUM	105	209	-	Integração com LINHA 9 ESMERALDA DA CPTM-GUARULHOS (JARDIM MOREIRA) - LINHA 9 ESMERALDA DA	13.710	4,10	-	2,12	6,22
INTERNORTE	COMUM	105	210	-	Integração com LINHA 10 TURQUESA DA CPTM-GUARULHOS (JARDIM MOREIRA) - LINHA 1- TURQUESA DA C	13.710	4,10	-	2,12	6,22
INTERNORTE	COMUM	105	211	-	Integração com LINHA 11 CORAL DA CPTM-GUARULHOS (JARDIM MOREIRA) - LINHA 11 CORAL DA CPTM	13.710	4,10	-	2,12	6,22
INTERNORTE	COMUM	105	212	-	Integração com LINHA 12 SAFIRA DA CPTM-GUARULHOS (JARDIM MOREIRA) - LINHA 12 SAFIRA DA CPTM	13.710	4,10	-	2,12	6,22
INTERNORTE	COMUM	105	215	-	Integração com LINHA 15 PRATA DO METRO-GUARULHOS (JARDIM MOREIRA) - LINHA 15 PRATA DO METRO	13.710	4,10	-	2,12	6,22
INTERNORTE	COMUM	105	301	-	Integração com Linha 500-GUARULHOS (JARDIM MOREIRA) - SAO PAULO (TERMINAL RODOVIARIO TIETE)	18.969	4,40	-	-	4,40
INTERNORTE	COMUM	105	302	-	Integração com Linha 500DV1-GUARULHOS (JARDIM MOREIRA) - SAO PAULO (TERMINAL RODOVIARIO TIET	18.619	4,40	-	-	4,40
INTERNORTE	COMUM	105VP1	-	-	GUARULHOS (VILA ROSALIA)- SAO PAULO (METRO PARADA INGLESA) via GUARULHOS (UNIMESP)	12.318	4,10	-	-	4,10
INTERNORTE	COMUM	105VP1	201	-	Integração com LINHA 1 AZUL DO METRO-GUARULHOS (VILA ROSALIA) - LINHA 1 AZUL DO METRO	12.318	4,10	-	2,12	6,22
INTERNORTE	COMUM	105VP1	202	-	Integração com LINHA 2 VERDE DO METRO-GUARULHOS (VILA ROSALIA) - LINHA 2 VERDE DO METRO	12.318	4,10	-	2,12	6,22
INTERNORTE	COMUM	105VP1	203	-	Integração com LINHA 3 VERMELHA DO METRO-GUARULHOS (VILA ROSALIA) - LINHA 3 VERMELHA DO MET	12.318	4,10	-	2,12	6,22
INTERNORTE	COMUM	105VP1	204	-	Integração com LINHA 4 AMARELA DO METRO-GUARULHOS (VILA ROSALIA) - LINHA 4 AMARELA DO METRO	12.318	4,10	-	2,12	6,22
INTERNORTE	COMUM	105VP1	205	-	Integração com LINHA 5 LILAS DO METRO-GUARULHOS (VILA ROSALIA) - LINHA 5 LILAS DO METRO	12.318	4,10	-	2,12	6,22
INTERNORTE	COMUM	105VP1	207	-	Integração com LINHA 7 RUBI DA CPTM-GUARULHOS (VILA ROSALIA) - LINHA 7 RUBI DA CPTM	12.318	4,10	-	2,12	6,22
INTERNORTE	COMUM	105VP1	208	-	Integração com LINHA 8 DIAMANTE DA CPTM-GUARULHOS (VILA ROSALIA) - LINHA 8 DIAMANTE DA CPTM	12.318	4,10	-	2,12	6,22
INTERNORTE	COMUM	105VP1	209	-	Integração com LINHA 9 ESMERALDA DA CPTM-GUARULHOS (VILA ROSALIA) - LINHA 9 ESMERALDA DA CPT	12.318	4,10	-	2,12	6,22
INTERNORTE	COMUM	105VP1	210	-	Integração com LINHA 10 TURQUESA DA CPTM-GUARULHOS (VILA ROSALIA) - LINHA 1- TURQUESA DA CPT	12.318	4,10	-	2,12	6,22
INTERNORTE	COMUM	105VP1	211	-	Integração com LINHA 11 CORAL DA CPTM-GUARULHOS (VILA ROSALIA) - LINHA 11 CORAL DA CPTM	12.318	4,10	-	2,12	6,22
INTERNORTE	COMUM	105VP1	212	-	Integração com LINHA 12 SAFIRA DA CPTM-GUARULHOS (VILA ROSALIA) - LINHA 12 SAFIRA DA CPTM	12.318	4,10	-	2,12	6,22
INTERNORTE	COMUM	105VP1	215	-	Integração com LINHA 15 PRATA DO METRO-GUARULHOS (VILA ROSALIA) - LINHA 15 PRATA DO METRO	12.318	4,10	-	2,12	6,22
INTERNORTE	COMUM	105VP1	301	-	Integração com Linha 500-GUARULHOS (VILA ROSALIA) - SAO PAULO (TERMINAL RODOVIARIO TIETE)	17.242	4,10	-	-	4,10
										
(*)A tarifa+pedágio:valor pago pelo usuário										
(1)O usuário c/ origem no Metrô ou SPTRANS, paga o complemento no Ônibus Interm.										
(2)Legenda p/ integ.tarifárias: 201 a 215: Trilhos; 300-399:Ônibus Interm.; 400-499:Ônibus Munic.; 500-699:Ônibus Cor. ABD										
										
										
										
										
										
RELATÓRIO TARIFÁRIO - RMSP										
										
Data da Vigência:	09.01.2016									
Data da Atualização:	14.03.2016									
			SEÇÃO/					PARCELA	PARCELA	TARIFA
CONSÓRCIO/EMPRESA	SERVIÇO	LINHA	INTEGRAÇÃO	CIRCULARDENOMINAÇÃO		EXTENSÃO	TARIFA	PEDÁGIO	INTEGRAÇÃO	+ PEDÁGIO
			-2						TRILHOS	+ TRILHOS
INTERNORTE	COMUM	105VP1	302	-	Integração com Linha 500DV1-GUARULHOS (VILA ROSALIA) - SAO PAULO (TERMINAL RODOVIARIO TIETE)	16.892	4,10	-	-	4,10
INTERNORTE	COMUM	110	-	-	GUARULHOS (COCAIA)- SAO PAULO (METRO TUCURUVI)	20.409	4,40	-	-	4,40
INTERNORTE	COMUM	110	201	-	Integração com LINHA 1 AZUL DO METRO-GUARULHOS (COCAIA) - LINHA 1 AZUL DO METRO	20.409	4,40	-	2,12	6,52
INTERNORTE	COMUM	110	202	-	Integração com LINHA 2 VERDE DO METRO-GUARULHOS (COCAIA) - LINHA 2 VERDE DO METRO	20.409	4,40	-	2,12	6,52
INTERNORTE	COMUM	110	203	-	Integração com LINHA 3 VERMELHA DO METRO-GUARULHOS (COCAIA) - LINHA 3 VERMELHA DO METRO	20.409	4,40	-	2,12	6,52
INTERNORTE	COMUM	110	204	-	Integração com LINHA 4 AMARELA DO METRO-GUARULHOS (COCAIA) - LINHA 4 AMARELA DO METRO	20.409	4,40	-	2,12	6,52
INTERNORTE	COMUM	110	205	-	Integração com LINHA 5 LILAS DO METRO-GUARULHOS (COCAIA) - LINHA 5 LILAS DO METRO	20.409	4,40	-	2,12	6,52
INTERNORTE	COMUM	110	207	-	Integração com LINHA 7 RUBI DA CPTM-GUARULHOS (COCAIA) - LINHA 7 RUBI DA CPTM	20.409	4,40	-	2,12	6,52
INTERNORTE	COMUM	110	208	-	Integração com LINHA 8 DIAMANTE DA CPTM-GUARULHOS (COCAIA) - LINHA 8 DIAMANTE DA CPTM	20.409	4,40	-	2,12	6,52
INTERNORTE	COMUM	110	209	-	Integração com LINHA 9 ESMERALDA DA CPTM-GUARULHOS (COCAIA) - LINHA 9 ESMERALDA DA CPTM	20.409	4,40	-	2,12	6,52
INTERNORTE	COMUM	110	210	-	Integração com LINHA 10 TURQUESA DA CPTM-GUARULHOS (COCAIA) - LINHA 1- TURQUESA DA CPTM	20.409	4,40	-	2,12	6,52
INTERNORTE	COMUM	110	211	-	Integração com LINHA 11 CORAL DA CPTM-GUARULHOS (COCAIA) - LINHA 11 CORAL DA CPTM	20.409	4,40	-	2,12	6,52
INTERNORTE	COMUM	110	212	-	Integração com LINHA 12 SAFIRA DA CPTM-GUARULHOS (COCAIA) - LINHA 12 SAFIRA DA CPTM	20.409	4,40	-	2,12	6,52
INTERNORTE	COMUM	110	215	-	Integração com LINHA 15 PRATA DO METRO-GUARULHOS (COCAIA) - LINHA 15 PRATA DO METRO	20.409	4,40	-	2,12	6,52
INTERNORTE	COMUM	110	301	-	Integração com Linha 500-GUARULHOS (COCAIA) - SAO PAULO (TERMINAL RODOVIARIO TIETE)	26.143	5,20	-	-	5,20
INTERNORTE	COMUM	110	302	-	Integração com Linha 500DV1-GUARULHOS (COCAIA) - SAO PAULO (TERMINAL RODOVIARIO TIETE)	25.797	5,20	-	-	5,20
INTERNORTE	COMUM	111	-	-	GUARULHOS (JARDIM LEDA)- SAO PAULO (METRO TUCURUVI)	11.097	4,10	-	-	4,10
INTERNORTE	COMUM	111	201	-	Integração com LINHA 1 AZUL DO METRO-GUARULHOS (JARDIM LEDA) - LINHA 1 AZUL DO METRO	11.097	4,10	-	2,12	6,22
INTERNORTE	COMUM	111	202	-	Integração com LINHA 2 VERDE DO METRO-GUARULHOS (JARDIM LEDA) - LINHA 2 VERDE DO METRO	11.097	4,10	-	2,12	6,22
INTERNORTE	COMUM	111	203	-	Integração com LINHA 3 VERMELHA DO METRO-GUARULHOS (JARDIM LEDA) - LINHA 3 VERMELHA DO MET	11.097	4,10	-	2,12	6,22
INTERNORTE	COMUM	111	204	-	Integração com LINHA 4 AMARELA DO METRO-GUARULHOS (JARDIM LEDA) - LINHA 4 AMARELA DO METRO	11.097	4,10	-	2,12	6,22
